id,brand,model_id,year,transmission,fuelType,mileage,tax,mpg,engineSize,price
23035,2,32,2017,Manual,Petrol,8801,145,54.3,1.2,8110
41522,3,37,2020,Semi-Auto,Hybrid,5,135,141.3,1.4,33000
26207,2,33,2019,Manual,Petrol,1011,145,60.1,1.0,21972
13887,1,89,2016,Automatic,Diesel,21225,125,57.6,2.0,18187
19222,1,1,2016,Automatic,Diesel,78459,20,68.9,2.0,12000
23443,2,33,2017,Semi-Auto,Petrol,23361,145,51.4,1.0,11498
32864,2,32,2016,Manual,Petrol,25590,0,65.7,1.0,8820
30992,2,33,2019,Manual,Petrol,3849,145,51.4,1.5,19000
31438,2,33,2017,Manual,Petrol,21128,145,61.4,1.0,10895
4403,0,10,2019,Manual,Diesel,5500,145,49.6,1.6,18000
51320,3,75,2019,Manual,Diesel,10493,145,43.5,2.0,21999
4354,0,11,2019,Semi-Auto,Diesel,4914,150,44.8,2.0,26995
5677,0,8,2016,Manual,Petrol,21658,0,67.3,1.0,10795
47688,3,53,2017,Manual,Petrol,20273,150,60.1,1.2,10500
4729,0,55,2017,Semi-Auto,Petrol,9534,145,54.3,1.4,20421
7651,0,10,2019,Automatic,Petrol,1500,145,39.2,2.0,25750
14471,1,3,2019,Semi-Auto,Diesel,590,145,47.9,3.0,37990
3223,0,55,2017,Manual,Petrol,19210,125,50.4,1.4,18495
45173,3,52,2020,Semi-Auto,Diesel,20,145,49.6,1.6,20998
52846,3,27,2020,Semi-Auto,Diesel,17,145,33.6,2.0,49980
52004,3,88,2017,Manual,Petrol,9556,145,64.2,1.0,8950
34399,2,33,2019,Manual,Petrol,11157,145,49.6,1.0,17350
28529,2,33,2015,Manual,Petrol,40097,20,61.4,1.0,7991
11640,1,1,2017,Manual,Petrol,51493,30,55.4,1.5,10000
170,0,56,2014,Manual,Diesel,65959,160,49.6,2.0,11698
17793,1,0,2019,Manual,Petrol,1000,145,41.5,1.5,24495
38396,2,36,2008,Manual,Diesel,174000,220,44.8,1.8,3995
20592,1,89,2015,Automatic,Diesel,44105,125,57.6,2.0,16600
38365,2,44,2015,Manual,Diesel,41347,145,54.3,2.0,10995
31195,2,32,2017,Manual,Petrol,16182,0,65.7,1.0,9295
53794,3,84,2016,Semi-Auto,Diesel,11985,125,60.1,2.0,17200
462,0,12,2017,Semi-Auto,Diesel,22086,145,62.8,2.0,24995
8418,0,14,2015,Automatic,Diesel,55457,165,52.3,3.0,18780
46741,3,53,2019,Manual,Diesel,99,145,57.7,1.6,14775
17933,1,89,2017,Automatic,Diesel,19116,145,57.6,2.0,20685
19293,1,2,2016,Automatic,Diesel,52125,20,70.6,2.0,12600
12647,1,0,2015,Semi-Auto,Diesel,42770,125,61.4,2.0,14391
7657,0,57,2020,Automatic,Diesel,3000,145,38.2,2.0,36888
8855,0,80,2016,Manual,Diesel,36967,30,61.4,2.0,17000
41562,3,37,2019,Semi-Auto,Petrol,5492,145,32.8,2.0,28756
9621,0,57,2017,Automatic,Diesel,46048,145,56.5,2.0,23950
8207,0,13,2013,Automatic,Diesel,59000,150,55.4,2.0,14440
53259,3,83,2019,Automatic,Diesel,6500,145,34.0,3.0,42499
20,0,56,2014,Manual,Petrol,34110,145,47.9,1.4,17000
30165,2,50,2013,Manual,Diesel,61074,150,53.3,2.0,6500
93,0,13,2016,Automatic,Diesel,24744,125,56.5,3.0,15500
54548,3,23,2019,Manual,Diesel,2156,150,51.4,2.0,17995
33054,2,32,2017,Manual,Petrol,19469,145,65.7,1.0,10095
12470,1,91,2018,Automatic,Diesel,6716,145,56.5,2.0,29022
10626,0,12,2019,Automatic,Petrol,10000,145,39.2,2.0,28495
44722,3,37,2017,Automatic,Petrol,20677,150,47.1,2.0,18000
41664,3,37,2017,Semi-Auto,Diesel,25242,30,62.8,2.0,16591
39265,2,86,2019,Manual,Diesel,2223,150,35.3,2.0,19999
3148,0,8,2013,Manual,Petrol,18894,30,55.4,1.2,9481
36604,2,43,2018,Manual,Petrol,11562,145,57.7,1.2,8495
8299,0,10,2016,Manual,Diesel,122000,0,74.3,1.6,7791
20868,1,3,2017,Automatic,Diesel,62368,150,58.9,2.0,16500
38139,2,28,2019,Manual,Petrol,2949,145,53.3,1.0,13149
26372,2,32,2019,Manual,Petrol,4670,150,40.3,1.5,16800
11619,1,2,2018,Semi-Auto,Diesel,14008,145,62.8,2.0,21998
10896,1,91,2019,Semi-Auto,Diesel,9781,145,48.7,3.0,37898
26429,2,42,2014,Manual,Petrol,41127,30,57.7,1.2,4500
43316,3,37,2016,Manual,Diesel,49650,0,74.3,1.6,10791
45516,3,52,2019,Automatic,Hybrid,6000,135,43.5,1.4,29990
37124,2,42,2017,Manual,Petrol,24239,30,57.7,1.2,7425
38424,2,44,2012,Manual,Diesel,48049,200,47.1,2.0,8995
17800,1,2,2016,Manual,Diesel,34328,125,61.4,2.0,13995
26655,2,32,2017,Semi-Auto,Petrol,11017,0,57.7,1.0,12391
45708,3,52,2015,Manual,Diesel,113000,20,68.9,2.0,8492
7236,0,12,2017,Manual,Diesel,25075,150,65.7,2.0,21990
17587,1,90,2019,Semi-Auto,Diesel,13440,145,58.9,2.0,27669
36097,2,51,2018,Manual,Petrol,21632,145,35.3,2.3,25000
27022,2,33,2018,Semi-Auto,Diesel,36413,145,61.4,2.0,17495
19177,1,91,2011,Automatic,Diesel,69117,165,50.4,2.0,14000
23365,2,67,2016,Manual,Diesel,32223,125,56.5,2.0,14995
11054,1,4,2018,Semi-Auto,Diesel,28502,145,65.7,2.0,24595
48789,3,53,2017,Manual,Petrol,14500,20,60.1,1.2,10299
29294,2,32,2019,Manual,Petrol,1069,145,48.7,1.1,12491
33081,2,44,2017,Semi-Auto,Diesel,22667,145,54.3,2.0,19995
52705,3,19,2015,Manual,Diesel,35212,30,65.7,1.6,8995
36949,2,33,2017,Automatic,Petrol,17560,145,51.4,1.0,12500
15062,1,2,2019,Semi-Auto,Petrol,4916,145,45.6,2.0,27940
22732,2,33,2019,Manual,Diesel,3891,145,74.3,1.5,17050
16448,1,0,2017,Manual,Diesel,13681,150,65.7,2.0,14500
23447,2,33,2017,Manual,Diesel,27542,145,67.3,2.0,16698
34587,2,32,2019,Automatic,Petrol,161,145,48.7,1.0,19995
41486,3,37,2015,Manual,Petrol,34037,30,57.6,1.2,8830
45589,3,52,2019,Semi-Auto,Petrol,4053,145,41.5,1.5,19499
24831,2,44,2016,Manual,Diesel,81332,125,60.1,2.0,9681
2616,0,10,2017,Manual,Diesel,74501,0,74.3,1.6,10498
37081,2,33,2016,Automatic,Diesel,80468,30,61.4,2.0,12000
50194,3,81,2017,Manual,Diesel,28768,125,58.9,2.0,17495
41510,3,37,2019,Semi-Auto,Diesel,5142,145,49.6,2.0,26995
53108,3,83,2018,Automatic,Diesel,23555,145,34.5,3.0,34650
10452,0,11,2020,Automatic,Petrol,6500,145,38.2,2.0,27750
11886,1,89,2019,Semi-Auto,Diesel,5085,145,60.1,2.0,26600
46345,3,53,2017,Manual,Petrol,10831,20,60.1,1.0,10290
19682,1,0,2018,Automatic,Petrol,30400,145,39.8,3.0,21999
19453,1,2,2018,Automatic,Petrol,17500,150,54.3,1.5,17995
19467,1,1,2016,Automatic,Petrol,26193,260,37.2,3.0,19700
27551,2,32,2019,Manual,Diesel,19788,150,55.4,1.5,11285
24187,2,33,2016,Automatic,Diesel,58644,30,61.4,2.0,13240
23981,2,32,2017,Manual,Petrol,11560,145,65.7,1.0,8617
3886,0,12,2016,Semi-Auto,Diesel,17117,150,54.3,2.0,18490
12478,1,4,2019,Semi-Auto,Hybrid,7657,150,49.6,2.0,27241
15698,1,1,2019,Automatic,Diesel,6500,145,46.3,2.0,25995
3648,0,58,2019,Semi-Auto,Diesel,6137,145,32.8,3.0,44990
10948,1,0,2019,Semi-Auto,Petrol,12054,150,54.3,1.5,18500
36624,2,33,2018,Manual,Petrol,10585,145,57.7,1.0,14295
34287,2,32,2018,Manual,Petrol,20818,145,58.9,1.0,9790
23758,2,32,2018,Manual,Petrol,10349,150,65.7,1.0,12500
6780,0,8,2017,Manual,Diesel,50095,0,76.3,1.6,9790
2518,0,57,2015,Semi-Auto,Diesel,33656,205,47.1,2.0,18465
19931,1,0,2014,Manual,Diesel,94420,30,65.7,2.0,8000
5085,0,10,2017,Semi-Auto,Petrol,28744,145,56.5,1.5,19490
16517,1,2,2015,Automatic,Diesel,44000,145,56.5,3.0,14995
19846,1,89,2011,Automatic,Diesel,70582,200,45.6,2.0,7950
48043,3,53,2013,Manual,Petrol,49480,145,47.9,1.4,6365
908,0,8,2019,Semi-Auto,Petrol,5676,145,47.1,1.0,20500
52428,3,74,2017,Semi-Auto,Diesel,13382,145,57.6,2.0,15290
36545,2,32,2019,Automatic,Petrol,6335,145,48.7,1.0,14199
44120,3,37,2015,Manual,Diesel,56304,0,74.3,1.6,8700
18449,1,4,2015,Automatic,Diesel,37000,30,62.8,2.0,13990
54381,3,76,2019,Semi-Auto,Diesel,5000,150,32.8,2.0,32950
45217,3,52,2017,Semi-Auto,Diesel,14510,150,60.1,2.0,15999
37971,2,50,2018,Automatic,Diesel,32416,145,45.6,2.0,13999
42427,3,37,2019,Manual,Diesel,8,145,57.7,1.6,20798
43929,3,37,2014,Manual,Petrol,63141,30,53.3,1.4,8595
22153,2,32,2019,Manual,Petrol,3002,145,60.1,1.0,14998
6751,0,8,2020,Manual,Petrol,500,150,49.6,1.0,18500
31282,2,28,2019,Manual,Petrol,5294,145,51.4,1.0,17500
45949,3,78,2020,Automatic,Petrol,100,150,45.6,1.0,23995
10733,1,0,2016,Manual,Petrol,26404,125,53.3,1.5,10800
3825,0,10,2013,Semi-Auto,Petrol,36061,125,50.4,1.8,13350
11154,1,2,2018,Semi-Auto,Diesel,9329,145,51.4,3.0,27500
2172,0,57,2016,Semi-Auto,Diesel,32300,200,47.1,2.0,22295
40571,3,37,2019,Manual,Petrol,6206,145,47.1,1.5,17298
49123,3,53,2019,Manual,Petrol,14150,145,52.3,1.0,13450
52934,3,83,2016,Automatic,Diesel,21200,235,42.8,3.0,25495
481,0,55,2017,Manual,Diesel,17872,145,64.2,1.6,18995
18375,1,2,2016,Automatic,Diesel,36000,160,51.4,3.0,17990
16047,1,1,2017,Semi-Auto,Petrol,10816,145,51.4,1.5,17950
42182,3,37,2017,Manual,Petrol,17985,150,58.9,1.0,13995
15546,1,0,2013,Semi-Auto,Petrol,44000,145,48.7,1.6,9444
47255,3,53,2019,Manual,Diesel,9000,145,55.4,1.6,14000
51290,3,75,2019,Manual,Diesel,307,145,43.5,2.0,26990
23445,2,33,2017,Manual,Petrol,27307,20,60.1,1.0,11498
27671,2,32,2018,Manual,Petrol,9100,145,56.5,1.0,11400
47808,3,53,2017,Manual,Petrol,34156,20,60.1,1.2,9591
8206,0,68,2015,Manual,Petrol,20000,205,40.4,2.0,19940
27911,2,32,2015,Manual,Petrol,8034,125,54.3,1.2,6995
23248,2,32,2019,Manual,Petrol,2269,150,48.7,1.1,11998
27715,2,32,2019,Manual,Petrol,1100,145,58.9,1.0,14495
42627,3,37,2019,Manual,Petrol,3406,145,47.1,1.5,17990
6560,0,11,2017,Manual,Diesel,37424,20,68.9,2.0,17175
46285,3,53,2019,Manual,Petrol,3453,145,48.7,1.0,12485
42549,3,37,2019,Semi-Auto,Petrol,10,150,43.5,1.5,19200
9994,0,63,2018,Automatic,Petrol,13121,145,32.5,2.9,42000
28834,2,67,2019,Manual,Petrol,9252,145,33.6,1.5,24995
2721,0,12,2017,Semi-Auto,Petrol,20320,145,37.7,3.0,29582
10808,1,0,2016,Automatic,Diesel,36858,125,60.1,2.0,14200
14693,1,89,2014,Automatic,Diesel,41200,160,52.3,2.0,12999
285,0,58,2016,Semi-Auto,Diesel,46600,300,39.2,4.0,47995
10559,0,56,2017,Manual,Diesel,30955,145,56.5,2.0,18500
42260,3,37,2019,Semi-Auto,Petrol,6105,145,44.8,1.5,20850
3164,0,10,2016,Semi-Auto,Petrol,11881,30,56.5,1.4,20112
23040,2,28,2017,Manual,Petrol,19576,150,53.3,1.0,9991
7320,0,10,2019,Semi-Auto,Petrol,2470,150,34.9,2.0,32900
2186,0,56,2013,Manual,Diesel,40000,165,49.6,2.0,13495
48553,3,53,2018,Manual,Petrol,22863,150,60.1,1.0,9995
19765,1,47,2020,Automatic,Petrol,10,150,34.0,3.0,45488
50259,3,81,2017,Semi-Auto,Petrol,22418,145,38.2,2.0,24202
49808,3,81,2017,Semi-Auto,Petrol,39773,145,38.2,2.0,21991
33040,2,32,2013,Manual,Petrol,17066,0,65.7,1.0,7820
10865,1,0,2019,Semi-Auto,Petrol,4812,145,47.9,2.0,19998
28884,2,32,2017,Manual,Petrol,14264,0,65.7,1.0,8995
28980,2,32,2018,Manual,Petrol,8324,150,55.4,1.1,10498
21924,2,44,2017,Manual,Diesel,36394,145,64.2,1.5,12489
17927,1,0,2018,Semi-Auto,Petrol,7229,145,58.9,1.5,15785
41532,3,37,2015,Manual,Petrol,26211,30,53.3,1.4,11252
49611,3,81,2019,Semi-Auto,Diesel,4861,145,39.2,2.0,33799
9548,0,80,2016,Manual,Diesel,52653,30,62.8,2.0,15995
26091,2,44,2018,Manual,Diesel,3584,145,47.9,2.0,17997
21028,1,0,2016,Manual,Petrol,32268,125,52.3,1.5,12200
44905,3,37,2018,Manual,Diesel,37789,150,61.4,1.6,11100
26707,2,33,2015,Manual,Petrol,21945,20,60.1,1.0,9380
25185,2,32,2017,Semi-Auto,Petrol,12687,145,54.3,1.0,12750
8081,0,8,2017,Manual,Petrol,22110,30,55.4,1.4,12300
51898,3,88,2019,Manual,Petrol,2350,145,51.4,1.0,10995
47067,3,53,2015,Semi-Auto,Petrol,26275,20,61.4,1.4,12498
20399,1,2,2012,Automatic,Diesel,64191,160,50.4,2.0,9975
3254,0,12,2018,Semi-Auto,Diesel,21237,150,70.6,2.0,24698
7429,0,8,2019,Semi-Auto,Petrol,4700,150,40.9,2.0,22000
28675,2,32,2013,Manual,Petrol,50083,0,65.7,1.0,6080
24846,2,18,2013,Manual,Diesel,73324,20,68.9,1.5,4960
39772,3,79,2018,Manual,Diesel,16458,150,50.4,1.6,17995
24090,2,33,2019,Manual,Petrol,11651,150,60.1,1.0,16998
42620,3,37,2016,Semi-Auto,Diesel,28896,125,56.5,2.0,16970
37950,2,32,2013,Manual,Petrol,8527,30,54.3,1.2,7999
52142,3,88,2015,Manual,Petrol,18551,20,61.4,1.0,7990
10577,0,8,2013,Automatic,Petrol,29846,150,47.9,1.4,12000
7636,0,73,2017,Automatic,Diesel,42000,300,39.2,4.0,47990
50663,3,81,2017,Manual,Diesel,31558,125,58.9,2.0,16882
38972,2,28,2017,Manual,Diesel,9960,150,64.2,1.5,10500
24266,2,33,2017,Manual,Diesel,25887,0,74.3,1.5,9500
13049,1,4,2018,Semi-Auto,Diesel,9629,145,56.5,3.0,29500
51896,3,88,2015,Manual,Petrol,18644,20,62.8,1.0,6995
8374,0,12,2015,Manual,Diesel,37314,145,55.4,2.0,13650
19848,1,5,2006,Automatic,Petrol,126054,555,29.7,3.0,4999
7692,0,10,2019,Automatic,Petrol,13681,145,42.2,1.5,21938
12366,1,0,2019,Manual,Diesel,1357,145,53.3,2.0,25976
32668,2,43,2019,Manual,Petrol,2516,145,43.5,1.2,11299
48665,3,53,2014,Manual,Petrol,24959,20,58.9,1.2,8997
38460,2,50,2016,Manual,Diesel,99490,30,65.7,2.0,8295
42773,3,37,2014,Manual,Diesel,66980,20,67.3,2.0,11475
41369,3,37,2019,Manual,Petrol,6158,145,47.1,1.5,17298
38539,2,33,2016,Manual,Diesel,58665,0,74.3,1.5,8750
48924,3,53,2017,Manual,Petrol,11684,150,47.0,1.8,14653
49548,3,81,2017,Manual,Petrol,17682,145,48.7,1.4,17990
38659,2,28,2019,Manual,Petrol,5000,145,51.4,1.0,17494
22370,2,44,2017,Manual,Diesel,32879,145,54.3,2.0,16750
20687,1,4,2013,Automatic,Diesel,108000,125,57.6,2.0,6990
39893,3,79,2018,Manual,Diesel,15034,145,56.5,2.0,19980
24137,2,32,2017,Manual,Petrol,17226,145,65.7,1.0,9500
14376,1,91,2019,Semi-Auto,Diesel,6779,150,54.3,2.0,33980
47040,3,53,2019,Manual,Diesel,7956,145,57.7,1.6,13790
38732,2,32,2000,Manual,Petrol,43000,160,41.5,1.3,1995
41636,3,37,2019,Semi-Auto,Petrol,8162,145,36.2,2.0,27500
9632,0,56,2019,Manual,Petrol,1720,145,39.8,1.5,29250
29302,2,50,2017,Manual,Diesel,24223,145,64.2,2.0,13491
3859,0,80,2015,Semi-Auto,Petrol,17462,160,44.1,2.0,17491
7275,0,11,2016,Manual,Diesel,29588,20,70.6,2.0,16990
45324,3,52,2019,Semi-Auto,Diesel,13340,145,53.3,2.0,16775
10754,1,89,2016,Manual,Diesel,77482,20,68.9,2.0,12150
13361,1,0,2019,Manual,Diesel,5500,145,68.9,2.0,15995
10445,0,10,2016,Semi-Auto,Petrol,24000,300,34.9,2.5,28995
8277,0,8,2017,Manual,Petrol,31037,0,67.3,1.0,10170
41312,3,37,2016,Semi-Auto,Diesel,45150,20,58.9,1.6,10750
15535,1,98,2014,Automatic,Hybrid,34539,0,470.8,0.0,14495
27397,2,33,2019,Manual,Petrol,1981,145,60.1,1.0,17520
50152,3,81,2019,Manual,Diesel,9580,145,47.9,2.0,22814
48585,3,53,2016,Manual,Petrol,16130,20,60.1,1.2,10790
17358,1,91,2019,Semi-Auto,Diesel,4809,145,54.3,2.0,33972
1377,0,8,2017,Manual,Petrol,18365,145,39.8,2.0,22750
53555,3,84,2020,Semi-Auto,Diesel,2800,150,45.6,2.0,33489
48084,3,53,2017,Manual,Petrol,24381,145,60.1,1.2,10690
1463,0,10,2014,Manual,Petrol,50573,20,60.1,1.4,10998
49094,3,53,2012,Manual,Petrol,66892,125,51.4,1.2,5299
13231,1,0,2019,Semi-Auto,Petrol,7656,150,34.5,2.0,29490
30948,2,36,2016,Manual,Diesel,33584,125,56.5,2.0,19900
36167,2,32,2015,Manual,Petrol,34772,125,54.3,1.2,6999
50598,3,81,2016,Semi-Auto,Diesel,40000,160,49.6,2.0,19995
13025,1,3,2018,Semi-Auto,Diesel,8781,145,55.4,3.0,23798
32645,2,32,2019,Manual,Petrol,12914,145,56.5,1.0,12999
29824,2,32,2017,Manual,Petrol,23843,145,62.8,1.0,10499
4470,0,8,2019,Manual,Petrol,6000,145,47.9,1.0,20595
10614,0,12,2019,Automatic,Petrol,2567,145,39.8,2.0,26399
51934,3,88,2016,Manual,Petrol,15443,20,64.2,1.0,7498
16497,1,2,2019,Semi-Auto,Diesel,6329,145,55.4,2.0,21444
11128,1,2,2019,Automatic,Diesel,5557,145,49.6,2.0,32000
34996,2,32,2008,Manual,Petrol,54000,145,47.1,1.2,2250
15637,1,89,2020,Semi-Auto,Diesel,1501,145,50.4,2.0,30995
44073,3,37,2016,Manual,Petrol,32169,205,39.8,2.0,19990
16647,1,0,2019,Semi-Auto,Diesel,1356,145,50.4,2.0,25999
11558,1,4,2019,Semi-Auto,Diesel,4971,145,55.4,2.0,36500
22680,2,32,2016,Manual,Petrol,19116,125,54.3,1.2,8500
53148,3,83,2019,Semi-Auto,Diesel,6580,145,34.0,3.0,44082
20447,1,89,2016,Automatic,Diesel,46968,125,57.6,2.0,17000
31934,2,67,2015,Manual,Diesel,53855,125,56.5,2.0,13979
29611,2,44,2017,Manual,Diesel,10871,125,60.1,2.0,17300
45796,3,52,2019,Automatic,Petrol,7319,145,41.5,1.5,18199
8448,0,55,2019,Manual,Diesel,4521,145,46.3,1.6,22600
8620,0,57,2019,Automatic,Diesel,3003,150,38.2,2.0,35950
41491,3,37,2020,Semi-Auto,Diesel,2000,145,49.6,2.0,29250
35891,2,50,2017,Manual,Diesel,51318,20,67.3,2.0,10440
20323,1,0,2019,Manual,Petrol,11191,145,53.3,1.5,15199
40318,3,37,2016,Semi-Auto,Diesel,43988,30,62.8,2.0,16498
9525,0,57,2019,Automatic,Diesel,10,145,36.2,2.0,44990
17287,1,93,2019,Semi-Auto,Diesel,13156,145,37.7,3.0,47632
3216,0,8,2016,Manual,Diesel,36843,0,76.3,1.6,10020
39581,3,79,2018,Manual,Petrol,21800,145,53.3,1.5,18999
46511,3,53,2017,Manual,Petrol,13735,20,60.1,1.2,10917
6429,0,55,2017,Semi-Auto,Petrol,31078,145,52.3,1.4,19495
11327,1,2,2017,Semi-Auto,Petrol,26630,125,51.4,2.0,15127
21794,2,33,2015,Manual,Diesel,64612,20,67.3,1.6,7994
10561,0,13,2019,Automatic,Diesel,9328,145,50.4,2.0,29200
11661,1,1,2017,Semi-Auto,Diesel,27811,145,64.2,2.0,16498
32720,2,44,2017,Manual,Diesel,33606,125,60.1,2.0,13899
40827,3,37,2016,Manual,Petrol,15755,145,47.1,2.0,17998
1585,0,58,2019,Automatic,Diesel,10500,145,32.1,3.0,54490
42921,3,37,2017,Semi-Auto,Diesel,44700,150,72.4,1.4,13790
17760,1,0,2014,Automatic,Diesel,37390,30,64.2,2.0,12995
18692,1,0,2018,Automatic,Diesel,18899,145,49.6,2.0,15999
3768,0,11,2019,Automatic,Diesel,10000,145,44.8,2.0,26950
2892,0,11,2016,Manual,Diesel,55000,30,64.2,2.0,13450
9466,0,10,2019,Manual,Diesel,8480,145,51.4,1.6,23240
51672,3,88,2018,Semi-Auto,Petrol,11000,145,68.9,1.0,8995
40086,3,79,2019,Automatic,Petrol,12540,145,39.8,1.5,24469
3289,0,10,2019,Semi-Auto,Petrol,17467,145,41.5,1.5,22005
20826,1,93,2016,Automatic,Diesel,42421,160,50.4,2.0,22900
27457,2,44,2014,Semi-Auto,Diesel,26021,200,45.6,2.0,11395
29995,2,32,2016,Manual,Petrol,32346,0,65.7,1.0,8695
37995,2,32,2015,Manual,Petrol,46923,0,65.7,1.0,7299
16212,1,1,2019,Semi-Auto,Petrol,8039,145,47.9,2.0,23113
27423,2,33,2019,Manual,Petrol,9695,145,58.9,1.0,15295
16927,1,4,2020,Semi-Auto,Petrol,9,150,50.4,2.0,29000
39716,3,79,2019,Manual,Diesel,12000,150,50.4,1.6,20995
12422,1,2,2015,Semi-Auto,Diesel,48812,160,51.4,3.0,16365
10870,1,0,2017,Semi-Auto,Petrol,24008,145,55.5,1.5,14698
31889,2,33,2018,Manual,Petrol,19500,145,58.9,1.0,16990
14959,1,93,2016,Automatic,Diesel,66246,200,47.1,3.0,26510
47340,3,53,2018,Manual,Petrol,13117,145,64.2,1.0,13495
53218,3,83,2015,Automatic,Diesel,56838,240,42.8,3.0,18440
27142,2,32,2013,Manual,Petrol,34456,30,54.3,1.2,6271
25074,2,32,2019,Manual,Petrol,3950,145,48.7,1.1,13140
35199,2,32,2017,Manual,Petrol,30200,0,65.7,1.0,9490
42230,3,37,2019,Semi-Auto,Petrol,101,150,32.8,2.0,30490
15599,1,93,2019,Semi-Auto,Diesel,5849,150,37.7,3.0,51990
53784,3,84,2016,Manual,Diesel,54678,30,64.2,2.0,13876
3988,0,80,2017,Manual,Petrol,34640,145,46.3,1.8,17520
23996,2,44,2016,Semi-Auto,Diesel,33698,145,52.3,2.0,13200
20343,1,2,2016,Automatic,Hybrid,64590,0,148.7,2.0,13695
3333,0,55,2019,Manual,Diesel,5727,145,49.6,1.6,21005
32559,2,33,2013,Manual,Petrol,59477,30,56.5,1.0,5999
51116,3,81,2017,Automatic,Diesel,12857,145,49.6,2.0,18990
29171,2,44,2016,Automatic,Petrol,11500,235,38.2,1.5,14498
15191,1,2,2015,Manual,Diesel,31468,30,61.4,2.0,15495
1870,0,60,2013,Manual,Petrol,19834,570,19.6,4.2,47995
50667,3,81,2019,Semi-Auto,Diesel,4501,145,39.8,2.0,29476
37721,2,50,2016,Manual,Diesel,101980,20,67.3,2.0,7500
33279,2,33,2018,Manual,Diesel,21853,145,74.3,1.5,14199
2114,0,10,2018,Manual,Petrol,12186,145,60.1,1.0,18998
19633,1,0,2015,Automatic,Diesel,69758,125,60.1,2.0,12059
41926,3,37,2020,Semi-Auto,Petrol,246,145,43.5,1.5,23195
42749,3,37,2020,Semi-Auto,Hybrid,1000,150,44.8,1.5,23790
37195,2,28,2019,Manual,Petrol,9171,145,53.3,1.0,14989
39650,3,79,2020,Manual,Petrol,3000,145,44.1,1.5,25500
42111,3,37,2017,Semi-Auto,Petrol,21726,150,55.4,1.4,14491
12443,1,3,2016,Manual,Petrol,10267,200,43.5,2.0,19000
37166,2,44,2011,Manual,Diesel,68600,200,47.1,2.0,7500
53347,3,17,2019,Automatic,Diesel,6600,145,50.4,2.0,27371
39540,3,79,2019,Manual,Diesel,3014,145,50.4,1.6,21495
37911,2,33,2018,Manual,Petrol,14174,145,61.4,1.0,11495
41257,3,37,2020,Semi-Auto,Petrol,2501,145,45.6,1.5,21499
53810,3,84,2017,Automatic,Diesel,43857,145,65.7,1.6,14899
16281,1,0,2017,Manual,Diesel,12616,30,65.7,2.0,14650
36822,2,33,2019,Manual,Petrol,17522,145,50.4,1.5,18139
21958,2,86,2019,Manual,Diesel,5100,145,31.7,2.0,20990
24751,2,20,2017,Manual,Petrol,23701,30,55.4,1.0,9850
1578,0,10,2013,Manual,Petrol,41442,125,53.3,1.4,12698
8817,0,8,2017,Manual,Petrol,15144,0,67.3,1.0,11300
2373,0,8,2015,Manual,Petrol,31393,30,57.6,1.4,10498
38770,2,32,2011,Manual,Petrol,44000,125,50.4,1.2,5395
3794,0,12,2020,Semi-Auto,Diesel,5000,145,51.4,2.0,29000
40169,3,37,2009,Manual,Petrol,60000,235,39.8,1.6,4485
23839,2,39,2018,Manual,Petrol,21643,145,47.9,1.0,11995
3853,0,12,2019,Semi-Auto,Petrol,11674,150,37.7,2.0,25000
45162,3,52,2017,Semi-Auto,Hybrid,34898,0,166.0,1.4,20698
4463,0,57,2019,Automatic,Petrol,6665,145,32.1,2.0,37490
31791,2,32,2017,Manual,Petrol,24216,0,65.7,1.0,8400
28532,2,32,2015,Manual,Petrol,62190,0,65.7,1.0,6450
30035,2,32,2018,Manual,Petrol,26368,145,65.7,1.0,10460
53253,3,83,2017,Automatic,Diesel,20786,235,42.8,3.0,23750
34818,2,43,2016,Manual,Petrol,17898,30,57.7,1.2,7290
9073,0,8,2016,Automatic,Petrol,21246,20,64.2,1.0,11199
19821,1,47,2016,Semi-Auto,Petrol,27817,305,34.0,3.0,31491
15083,1,2,2015,Semi-Auto,Diesel,31835,145,56.5,3.0,17990
45586,3,52,2019,Semi-Auto,Hybrid,5022,135,41.5,1.4,32995
6164,0,58,2019,Automatic,Diesel,5815,145,33.6,3.0,41970
29836,2,32,2018,Manual,Petrol,17330,145,65.7,1.0,11360
42526,3,37,2019,Semi-Auto,Petrol,100,150,32.8,2.0,29000
46882,3,53,2017,Manual,Diesel,39913,0,83.1,1.4,9765
8903,0,8,2015,Manual,Petrol,37847,30,55.4,1.4,9999
50783,3,81,2017,Semi-Auto,Petrol,19622,145,38.2,2.0,23941
28978,2,33,2015,Semi-Auto,Petrol,13655,160,44.8,1.6,10390
23953,2,33,2018,Manual,Diesel,19460,145,67.3,2.0,18991
54438,3,21,2015,Semi-Auto,Diesel,21700,125,56.5,2.0,17495
15057,1,97,2019,Semi-Auto,Petrol,1561,150,33.2,3.0,38850
19325,1,0,2016,Manual,Diesel,27382,0,83.1,1.5,10700
27680,2,32,2015,Manual,Petrol,30568,0,65.7,1.0,8991
50897,3,81,2017,Semi-Auto,Petrol,22643,150,38.2,2.0,25991
38517,2,50,2018,Automatic,Diesel,18000,150,57.7,2.0,16000
48465,3,53,2019,Manual,Petrol,15835,145,48.7,1.0,11990
54159,3,16,2019,Automatic,Diesel,6542,260,33.6,3.0,37999
10521,0,13,2019,Automatic,Diesel,5000,145,47.9,2.0,28000
